"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.40330900847374e-07,0.393153776864001,0.675,0.487,0.00395803305840019,"9","Pabpc1"
1.81521585834191e-07,0.290022839305213,0.312,0.175,0.00511981632845336,"9","Gm4853"
3.48547667318172e-07,0.341617546652236,0.465,0.296,0.00983078695670904,"9","Tpm3"
3.72708226079609e-07,0.300308386678581,0.328,0.192,0.0105122355165754,"9","Tspan13"
3.94138332861873e-07,0.54949395418317,0.338,0.215,0.0111166716783691,"9","Ifitm3"
5.62368674747539e-07,0.533025659133882,0.261,0.147,0.0158616084712543,"9","Eif3a"
6.0620754155071e-07,0.461896999992539,0.261,0.147,0.0170980837094378,"9","Ptges3"
7.23114687804727e-07,0.252585768425604,0.42,0.265,0.0203954497695323,"9","Aes"
7.37882514678881e-07,0.384047474737714,0.392,0.242,0.0208119763265178,"9","Brk1"
7.42781051550472e-07,0.370153508499327,0.252,0.138,0.0209501395589811,"9","Lamtor2"
9.22823664665486e-07,0.549926567192425,0.271,0.158,0.02602824146189,"9","Tmem134"
9.41047958774047e-07,0.353102911792015,0.252,0.14,0.026542257677222,"9","Arpp19"
1.06725882778932e-06,0.353267101441472,0.994,0.98,0.0301020352377977,"9","Tmsb4x"
3.20264146370661e-06,0.536117482404868,0.557,0.402,0.090330502483845,"9","Ywhaz"
6.19608424857985e-06,0.320129324794874,0.392,0.252,0.174760556231195,"9","Hnrnpc"
8.00669187524908e-06,0.403837120006847,0.299,0.188,0.2258287443414,"9","Ms4a6c"
8.90546157771609e-06,0.348543711875689,0.341,0.218,0.251178543799482,"9","Serpinb3d"
9.0320649576144e-06,0.278940625639942,0.433,0.295,0.254749392129514,"9","Hmgb1"
9.68790152741154e-06,0.349121565009881,0.318,0.197,0.273247262580642,"9","Gapdh"
2.12811795745297e-05,0.378890049573771,0.347,0.222,0.60023566989961,"9","Rab14"
3.38464118079638e-05,0.280316974900758,0.589,0.438,0.954638045043619,"9","Pcbp2"
5.02682430829815e-05,0.427578591835903,0.274,0.173,1,"9","Mpc1"
0.000114017494715476,0.320907926197401,0.838,0.792,1,"9","Ptgfrn"
0.000121860463969747,0.565547748157933,0.303,0.201,1,"9","Ccnd3"
0.000131441846129414,0.356292546646284,0.433,0.317,1,"9","Fnbp1"
0.000141325729204692,0.276710445208989,0.736,0.604,1,"9","Myl6"
0.000191266411358112,0.29347319420815,0.322,0.215,1,"9","Zfp706"
0.000275355112779128,0.256466884239373,0.287,0.189,1,"9","Nrros"
0.000277603404135935,0.276690124494514,0.433,0.306,1,"9","H2-T23"
0.000278060828180222,0.273800464692945,0.71,0.551,1,"9","Gm15039"
0.000314625578991786,0.344341477785184,0.268,0.18,1,"9","Mdh2"
0.000367608948334863,0.293109748235249,0.58,0.458,1,"9","Actr3"
0.000429576213673996,0.436492640647593,0.768,0.648,1,"9","Pfn1"
0.000517869910175476,0.4324974139095,0.296,0.207,1,"9","Cbx3"
0.0015505810147754,0.303799205423803,0.525,0.423,1,"9","Gm8822"
0,9.82103479173345,0.896,0.013,0,"10","Fscn1"
0,4.81731833461419,0.776,0.072,0,"10","Fabp5"
0,5.14451624884557,0.675,0.035,0,"10","Tmem176b"
0,8.61112666473727,0.631,0.005,0,"10","Cacnb3"
0,6.24186035557552,0.653,0.029,0,"10","Tbc1d4"
0,8.89897374117989,0.627,0.006,0,"10","Ccl22"
0,6.09558615803957,0.634,0.016,0,"10","Cxcl16"
0,3.97569862703983,0.593,0.044,0,"10","Cd83"
0,4.72353690103157,0.522,0.034,0,"10","Gm14328"
0,5.30687725643136,0.5,0.02,0,"10","Tmem176a"
0,4.8682042614107,0.422,0.016,0,"10","Mreg"
0,4.96959821169083,0.425,0.021,0,"10","Serpinb6b"
0,7.2920882426011,0.373,0.005,0,"10","Zmynd15"
0,5.16408583684358,0.377,0.011,0,"10","Il4i1"
0,6.36851776737178,0.362,0.008,0,"10","Ramp3"
0,5.44491610920347,0.351,0.008,0,"10","Ccl17"
0,6.61100532194665,0.321,0.005,0,"10","Adcy6"
8.26078060184555e-295,4.59980234451972,0.433,0.026,2.32995316875054e-290,"10","Tbc1d8"
8.99394459196431e-293,4.32410116034173,0.53,0.041,2.53674207216353e-288,"10","Clic4"
3.12693394283133e-284,2.8425502735137,0.66,0.064,8.81951718575578e-280,"10","Ccl5"
1.97328206695632e-279,4.48992591152051,0.34,0.016,5.56564206985031e-275,"10","Eno3"
3.10651287126735e-273,3.92739550920295,0.806,0.12,8.76191955340957e-269,"10","Ccr7"
2.73129362737612e-267,5.11567063288251,0.313,0.014,7.70361367601435e-263,"10","Tspan3"
1.9875312773433e-252,3.39088486516922,0.713,0.09,5.60583196774679e-248,"10","S100a4"
1.40232293605974e-250,4.13847178849385,0.515,0.046,3.9552518411565e-246,"10","Traf1"
2.52673662713127e-249,4.17131804745186,0.481,0.04,7.12666065682375e-245,"10","Etv3"
8.9531902854334e-239,6.34832978417546,0.254,0.01,2.52524732000649e-234,"10","Flrt3"
1.17335668560089e-238,4.3047350172694,0.847,0.166,3.30945253173731e-234,"10","Tmem123"
4.69495069757532e-227,4.78702715737372,0.276,0.013,1.32421084425112e-222,"10","Batf3"
4.80684141783994e-218,4.50459408313462,0.336,0.021,1.35576962190175e-213,"10","Net1"
4.08683666186367e-210,4.80687046415136,0.325,0.021,1.15269228047865e-205,"10","Nr4a3"
3.80734971513895e-206,3.97643321457618,0.485,0.05,1.07386298715494e-201,"10","Gyg"
9.29842569577165e-205,3.97477302054048,0.332,0.022,2.62262096749239e-200,"10","Serpinb9"
1.12117049829173e-204,4.39647374647158,0.485,0.051,3.16226139043184e-200,"10","Anxa3"
1.39721626927292e-194,3.5786735621954,0.507,0.058,3.94084848748427e-190,"10","Rogdi"
9.36619421541667e-194,3.33811498534058,0.653,0.099,2.64173507845827e-189,"10","Bcl2a1d"
7.18085795303501e-193,4.04483098508468,0.534,0.067,2.02536098565353e-188,"10","Socs2"
4.95881891044034e-192,3.21747495518082,0.746,0.137,1.3986348736897e-187,"10","Bcl2a1b"
1.03157005506967e-185,3.3450376890663,0.843,0.2,2.909543340324e-181,"10","Crip1"
1.43465184127706e-183,3.49304652594647,0.672,0.116,4.04643551832194e-179,"10","Syngr2"
1.32237520269851e-173,4.13573769330533,0.265,0.016,3.72975925921114e-169,"10","Adora2a"
2.52548473357327e-168,3.08833150071324,0.735,0.146,7.1231296910434e-164,"10","Ifi30"
8.99002189561277e-159,3.94098965062776,0.407,0.045,2.53563567565758e-154,"10","Csrp1"
1.67012478704139e-151,3.05126095970965,0.489,0.066,4.71058696185023e-147,"10","Bcl2a1c"
2.43110573301009e-151,4.00749841148546,0.369,0.038,6.85693371995495e-147,"10","Cbfa2t3"
4.99580589950726e-147,3.32763061663857,0.47,0.063,1.40906705395602e-142,"10","Map3k14"
2.51642945076248e-146,3.38792774359717,0.922,0.398,7.09758926587557e-142,"10","Cst3"
3.58244734724776e-141,2.9058991274146,0.668,0.136,1.01042927429123e-136,"10","Psme2"
5.14142408627496e-134,4.15391481744191,0.257,0.02,1.45013866353385e-129,"10","Tnfrsf9"
2.51545968092675e-132,3.21631032597573,0.649,0.144,7.09485403005389e-128,"10","Rps27l"
2.80446090307053e-130,2.82148053591083,0.593,0.115,7.90998197711044e-126,"10","Myo1g"
5.0623945278641e-130,2.81776376151196,0.627,0.127,1.42784837658407e-125,"10","Psme2b"
2.5284717818744e-123,3.60512191335321,0.295,0.03,7.13155466077673e-119,"10","Flt3"
8.85933470469378e-123,3.32055721854475,0.354,0.042,2.49877535345888e-118,"10","Birc2"
5.18707534518002e-121,2.39950759353632,0.825,0.233,1.46301460110802e-116,"10","H2-Eb1"
1.94334520599837e-119,2.17065495735697,0.84,0.23,5.4812051535184e-115,"10","H2-Aa"
2.73923631808909e-117,1.69371892243907,0.929,0.268,7.72601603517028e-113,"10","Cd74"
1.22117280932492e-114,3.29325413908036,0.313,0.035,3.44431790870092e-110,"10","Uap1"
3.67851879071545e-114,2.9810669372509,0.504,0.093,1.03752622492129e-109,"10","Map4k4"
5.81731539985622e-112,3.00529599898736,0.418,0.065,1.64077380852945e-107,"10","Plxnc1"
2.40614231298952e-107,3.24252008686171,0.276,0.029,6.78652439378696e-103,"10","Ass1"
3.89871872170304e-107,3.96747131717861,0.325,0.041,1.09963361545634e-102,"10","Tmcc3"
1.02263323661881e-106,3.08044099087621,0.392,0.059,2.88433704388336e-102,"10","Ssh1"
4.27514236999806e-105,3.16834792934177,0.287,0.032,1.20580390545795e-100,"10","Tubb2a"
5.78189490144605e-104,2.7300545868179,0.474,0.087,1.63078345695286e-99,"10","Relb"
6.01363455861994e-102,2.36798810011612,0.705,0.197,1.69614562725875e-97,"10","Marcksl1"
1.50021809916831e-101,3.45002623487373,0.31,0.039,4.23136514870423e-97,"10","Spint2"
3.21675975271123e-100,3.58527173289686,0.317,0.042,9.07287088252203e-96,"10","Dynll2"
3.32572854571133e-98,2.32828973218856,0.59,0.137,9.38021736317881e-94,"10","Basp1"
4.41128097579196e-96,2.36960672842357,0.664,0.19,1.24420179922212e-91,"10","Psme1"
4.55189790045144e-96,2.14170175546824,0.687,0.194,1.28386280282233e-91,"10","Id2"
1.03040984822081e-95,3.1328295474941,0.328,0.046,2.9062709769068e-91,"10","Rap2b"
1.14882336176467e-95,3.1075148163536,0.287,0.035,3.24025629185725e-91,"10","Psmg4"
2.41534797959988e-95,3.0685701371832,0.444,0.085,6.81248897646145e-91,"10","Epsti1"
1.03135455245759e-93,2.98947474687085,0.295,0.038,2.90893551520664e-89,"10","Lrrk1"
1.71123234816598e-93,2.37671918415376,0.735,0.249,4.82653083800213e-89,"10","Atox1"
4.43395847425511e-92,2.87077482081277,0.313,0.044,1.25059798766365e-87,"10","Ctnna1"
4.63173415003422e-92,3.44371326838041,0.295,0.039,1.30638061701715e-87,"10","Sema7a"
1.01181381449644e-91,2.54642018193826,0.507,0.111,2.85382086378721e-87,"10","Ctsh"
2.53455887211823e-89,3.17751963002448,0.295,0.04,7.14872329880946e-85,"10","Got1"
3.8593296211998e-89,2.64756657238581,0.563,0.138,1.0885239196594e-84,"10","Tuba1a"
8.96137615565059e-88,2.45398058682989,0.586,0.151,2.52755614470125e-83,"10","Ptms"
2.18552892508992e-87,1.19162926723402,1,0.98,6.16428433321612e-83,"10","Tmsb4x"
2.82097923761893e-86,2.51305277565901,0.44,0.086,7.95657193970421e-82,"10","Rel"
3.88756903814543e-79,2.32992505841763,0.481,0.109,1.09648884720892e-74,"10","Jak2"
6.48370651431956e-79,2.98672676659877,0.287,0.042,1.82872942236383e-74,"10","Adap1"
6.93949936578839e-78,3.64052171712786,0.25,0.033,1.95728579612061e-73,"10","Dpp4"
5.63315232666802e-76,2.20425877703014,0.601,0.178,1.58883061373671e-71,"10","Samsn1"
3.08121168150889e-75,2.65986639591065,0.284,0.043,8.69055754769584e-71,"10","Arl5a"
1.55222218700236e-71,2.39893459231357,0.593,0.179,4.37804267844016e-67,"10","Tubb5"
6.4039992436845e-71,2.06435904687802,0.493,0.121,1.80624798668121e-66,"10","Slc45a3"
1.9315227983126e-70,2.29372676704916,0.377,0.077,5.44786005264069e-66,"10","Bmp2k"
4.88674623865675e-70,2.31502542060806,0.295,0.049,1.37830677661314e-65,"10","Rftn1"
3.16538887636077e-68,2.79977910174137,0.586,0.187,8.92797932577554e-64,"10","Fam177a"
7.25047835938246e-68,2.0377841904824,0.627,0.205,2.04499742126382e-63,"10","Psmb8"
9.0190539741145e-68,1.75861913573283,0.474,0.117,2.543824173399e-63,"10","H2-Q6"
8.90491257939845e-67,1.36866395490124,0.974,0.845,2.51163059301933e-62,"10","Actg1"
3.94575972112217e-66,2.43519940740902,0.299,0.052,1.11290152934251e-61,"10","Swap70"
5.64303725622919e-66,2.85345510191136,0.257,0.04,1.59161865811944e-61,"10","Nav1"
9.29981061936695e-65,2.08960782081521,0.578,0.178,2.62301158519245e-60,"10","Tuba1b"
1.04178993735358e-64,2.2001948430554,0.28,0.046,2.93836851830577e-60,"10","Stat4"
1.85962329058351e-64,2.72129276907582,0.384,0.086,5.2450674910908e-60,"10","Txndc17"
8.79752988728033e-64,1.92099185725413,0.597,0.198,2.48134330470742e-59,"10","Zfp36l1"
1.17467491892852e-63,1.59420539381258,0.571,0.168,3.31317060883788e-59,"10","Cd63"
2.76568912444264e-63,2.49909500250264,0.257,0.041,7.80062617549047e-59,"10","Scpep1"
4.03629445716553e-63,2.51803674618772,0.377,0.084,1.13843685164354e-58,"10","Pmaip1"
1.6042954425273e-62,1.79969717882168,0.713,0.289,4.52491529564824e-58,"10","Marcks"
2.2434741446796e-61,3.01156110501225,0.347,0.074,6.32771882506881e-57,"10","Aebp2"
2.99305763354127e-61,2.16120226867829,0.623,0.228,8.44191905540316e-57,"10","H2afz"
2.13976775163532e-60,1.30735013029147,0.914,0.478,6.03521494348742e-56,"10","Rps19"
3.43855632542174e-60,2.51904345951447,0.254,0.041,9.69844811585202e-56,"10","Zbtb18"
5.12614094981445e-60,2.20233413365329,0.373,0.084,1.44582805489517e-55,"10","Rgs1"
6.64999264784744e-59,2.92377578030956,0.291,0.055,1.87563042632537e-54,"10","Gsto1"
1.8301936910281e-58,2.4598975478495,0.28,0.051,5.16206130554476e-54,"10","Bcl2a1a"
2.41214219700029e-58,2.44048764609855,0.351,0.076,6.80344706663933e-54,"10","Nfkb2"
3.21015978230377e-58,2.17624836856891,0.623,0.23,9.05425566598778e-54,"10","Tagln2"
2.67799297753195e-57,1.91023679660179,0.813,0.537,7.55327919312888e-53,"10","Calm1"
9.33572141441035e-57,2.34441424465894,0.437,0.118,2.63314022493444e-52,"10","Itgb1"
4.61150087047485e-55,2.30440166535934,0.276,0.052,1.30067382051743e-50,"10","Il21r"
2.45700925314257e-54,2.46455579670548,0.295,0.06,6.92999459848862e-50,"10","Mvp"
8.21972307491386e-49,1.95530586904497,0.369,0.095,2.31837289327945e-44,"10","Gpr132"
1.52150092020346e-48,1.72315931847731,0.582,0.218,4.29139334543385e-44,"10","Lamp1"
2.96710260632942e-48,2.03374034850168,0.623,0.259,8.36871290115212e-44,"10","Npc2"
9.3298815902807e-48,1.39636163720565,0.396,0.105,2.63149310253867e-43,"10","Cd63-ps"
2.36847863052245e-47,2.95634736774465,0.295,0.068,6.68029397738856e-43,"10","Pfkfb3"
7.71653173876738e-46,2.69369507470819,0.257,0.053,2.17644777691934e-41,"10","Atpif1"
1.4505433431204e-45,1.09952520967484,0.951,0.77,4.09125749927109e-41,"10","Rpl41"
6.67320644108825e-45,1.78517797839357,0.325,0.079,1.88217787670894e-40,"10","Ppdpf"
8.93804250324322e-45,1.13709348821659,0.933,0.726,2.52097488803975e-40,"10","Gm10076"
9.47073621602093e-45,1.18815282664655,0.929,0.718,2.6712211497287e-40,"10","H2-K1"
1.93420555538126e-44,1.66265437073287,0.388,0.109,5.45542676895286e-40,"10","Anxa5"
6.83575825067196e-44,1.98036223765526,0.489,0.174,1.92802561460203e-39,"10","Glipr2"
1.22996404301453e-41,1.86512245453112,0.287,0.068,3.46911358332249e-37,"10","Mif4gd"
3.19533457910092e-41,1.00402176686996,0.616,0.241,9.01244118035414e-37,"10","Ctss"
3.73334903228826e-40,1.96564685906662,0.299,0.076,1.0529910945569e-35,"10","Gm8203"
3.77533223648287e-40,1.58656860629983,0.414,0.13,1.06483245729999e-35,"10","Bhlhe40"
4.80423994210376e-40,1.29936002611226,0.993,0.945,1.35503587567037e-35,"10","Actb"
8.34974824805253e-40,2.66689078819304,0.257,0.059,2.35504649336322e-35,"10","Ccdc50"
1.57046705230689e-39,2.95964118837034,0.381,0.124,4.4295023210316e-35,"10","Pkib"
3.2048280654184e-39,1.2161043047019,0.672,0.3,9.03921755851261e-35,"10","Rpsa"
3.21974243583198e-39,1.82811453829113,0.478,0.178,9.0812835402641e-35,"10","Wnk1"
4.1424086124452e-39,1.25418778310713,0.47,0.157,1.16836634914017e-34,"10","Gadd45b"
4.16765111598515e-39,2.04777050626307,0.269,0.064,1.17548599726361e-34,"10","Zfand6"
1.60115435487571e-38,1.5226648470915,0.5,0.185,4.51605585792693e-34,"10","Gm10175"
2.4272567281322e-38,1.17087585006852,0.847,0.515,6.84607760169686e-34,"10","Ppia"
3.00668988071217e-38,1.77602937449517,0.369,0.11,8.48036880854868e-34,"10","Rassf2"
3.60888374455364e-38,1.62118927246502,0.519,0.205,1.01788566015135e-33,"10","Sub1"
4.96722456191602e-38,1.18344478753355,0.709,0.34,1.40100568768841e-33,"10","Hsp90ab1"
9.81167612632012e-38,1.96210595072792,0.287,0.074,2.76738325142859e-33,"10","Gm13007"
1.16648016812491e-37,1.87552169150257,0.325,0.091,3.29005731419632e-33,"10","Necap2"
5.96149046733953e-37,1.9596506240409,0.396,0.132,1.68143838631311e-32,"10","Arl5c"
7.00112976537613e-37,1.67771494410002,0.299,0.08,1.97466865032434e-32,"10","Hmga1-rs1"
2.48787708004096e-36,1.05775976118564,0.84,0.49,7.01705730425552e-32,"10","Rps26"
3.19695331892443e-36,2.09142136090806,0.25,0.06,9.01700683602635e-32,"10","Etv6"
5.3504087839691e-36,1.2682164397844,0.847,0.603,1.50908279751848e-31,"10","Myl6"
6.78099868351176e-36,1.42578364306832,0.41,0.135,1.91258067868449e-31,"10","Apobec3"
7.66305566909308e-36,1.77166103790794,0.276,0.071,2.1613648514677e-31,"10","Cd59b"
1.58237023996122e-35,1.9900926029317,0.284,0.074,4.46307526181062e-31,"10","Prcp"
2.18776242871056e-35,1.64879458020208,0.257,0.064,6.17058393017813e-31,"10","Aplp2"
2.40702913657264e-35,1.70765544106351,0.25,0.06,6.78902567970312e-31,"10","Gm10704"
2.73723154867555e-35,1.51893182071681,0.455,0.163,7.72036158303938e-31,"10","Sod1"
3.23011624853238e-35,1.46985578081321,0.507,0.2,9.11054287898558e-31,"10","Atp5g2"
6.59181852352886e-35,1.58759955903648,0.31,0.088,1.85922241456131e-30,"10","Hmga1"
9.7809696334609e-35,1.88844161004924,0.328,0.098,2.75872248511765e-30,"10","Tbca"
1.04768820823878e-34,1.24637536759432,0.918,0.807,2.95500459133748e-30,"10","B2m"
1.90119541064771e-34,1.9412567740128,0.526,0.23,5.36232165573188e-30,"10","Rnaset2a"
1.9824295947033e-34,1.19157084254071,0.746,0.393,5.59144267186065e-30,"10","Rps26-ps1"
1.37347187958371e-33,2.29602373060621,0.261,0.068,3.87387743636586e-29,"10","Kdm4a"
2.90346476427802e-33,1.47679283018063,0.451,0.168,8.18922236764615e-29,"10","Tspo"
2.99884554369265e-33,1.92862039587313,0.302,0.088,8.45824385598513e-29,"10","Dstn"
1.00011799714206e-32,0.769684403573342,0.97,0.75,2.82083281093918e-28,"10","Eef1a1"
6.61233384689752e-32,1.56441415009269,0.414,0.151,1.86500876151744e-27,"10","Dusp5"
9.13268823276332e-31,1.12039650726569,0.373,0.124,2.57587471605089e-26,"10","AA467197"
1.08947560214126e-30,1.65662678868235,0.328,0.107,3.07286593583942e-26,"10","Itm2c"
1.73639436079703e-30,1.62471003787854,0.321,0.101,4.89750029462804e-26,"10","Psmb9"
2.58305341355021e-30,1.66311766339171,0.347,0.116,7.28550215291837e-26,"10","Rnf19b"
4.21727899465229e-30,1.51673347493326,0.343,0.113,1.18948354044168e-25,"10","Ctsz"
9.17292254211048e-30,1.46505254146288,0.556,0.259,2.58722280300226e-25,"10","Cox7a2l"
2.30209136057799e-29,1.81910404552673,0.496,0.221,6.49304868251022e-25,"10","Rnaset2b"
2.56766470578325e-29,1.02779066423806,0.799,0.475,7.24209830266166e-25,"10","Rplp0"
8.16673117832317e-29,1.72125180874306,0.325,0.11,2.30342652884605e-24,"10","Pgap2"
8.7286502435114e-29,1.62782210989418,0.287,0.087,2.46191580118239e-24,"10","Gm8566"
1.55393122978299e-28,1.6638683104126,0.328,0.109,4.38286303360291e-24,"10","Scamp2"
1.98133367044005e-28,1.70795524068712,0.328,0.11,5.58835161747617e-24,"10","Cd274"
5.52193673011196e-28,1.32086201075741,0.306,0.096,1.55746225472808e-23,"10","Mllt6"
9.10525444943676e-28,0.714649693777611,0.877,0.541,2.56813701746364e-23,"10","Rps5"
2.21872423428308e-27,1.52239218472757,0.291,0.091,6.25791170279543e-23,"10","Mkl1"
2.60271750755448e-27,1.22465284763843,0.623,0.336,7.34096473005741e-23,"10","Tapbp"
2.83047378385271e-27,0.958477594589912,0.754,0.474,7.98335130735657e-23,"10","Rps11"
4.52857529804785e-27,1.11536164361538,0.784,0.517,1.2772846628144e-22,"10","Lsp1"
6.5124437977869e-27,1.07164883161889,0.668,0.368,1.83683477316579e-22,"10","RP24-352B14.1"
7.83782653494492e-27,1.23130355006003,0.399,0.15,2.21065897418121e-22,"10","Sri"
1.98947900613795e-26,1.18265011019407,0.272,0.082,5.61132553681209e-22,"10","Srebf2"
2.04616233490393e-26,0.740715750081448,0.821,0.511,5.77120086559654e-22,"10","Rpl19"
4.82965865535592e-26,1.45795547381315,0.563,0.277,1.36220522374314e-21,"10","Iscu"
9.13600582190751e-26,1.3326270502532,0.567,0.276,2.57681044206901e-21,"10","Naca"
9.3176451372814e-26,1.79274799191911,0.265,0.082,2.62804181097022e-21,"10","Colgalt1"
1.1966870422761e-25,0.839889029605067,0.664,0.338,3.37525580273975e-21,"10","Rpl35"
1.34630975105187e-25,1.09216172546256,0.623,0.308,3.79726665284181e-21,"10","Rpl24"
2.09035745006583e-25,1.69423819148831,0.269,0.085,5.89585318791068e-21,"10","Rgs10"
2.17817384705409e-25,1.46623011929506,0.463,0.21,6.14353933561607e-21,"10","H2-Ab1"
2.2175715230114e-25,0.730443772919237,0.84,0.544,6.25466048065364e-21,"10","Rpl19-ps11"
2.97010080878842e-25,1.50724079366105,0.478,0.219,8.37716933118773e-21,"10","Coro1b"
4.08681957856934e-25,0.812962500847151,0.66,0.327,1.15268746213548e-20,"10","Gm2000"
4.73544390890806e-25,1.62357829906408,0.295,0.098,1.33563195450752e-20,"10","Psmb10"
6.19198838255915e-25,1.48812594986518,0.265,0.082,1.74645032330081e-20,"10","Pgls"
7.53323270667522e-25,1.03714072829221,0.593,0.298,2.12474828491775e-20,"10","Gm12230"
2.76600114998967e-24,0.86832091384458,0.713,0.419,7.80150624354585e-20,"10","Rpl7a"
2.84792660875351e-24,0.93209722136315,0.772,0.462,8.03257699998928e-20,"10","Rpl10-ps3"
3.0134299554804e-24,0.610360044819359,0.866,0.56,8.49937918943246e-20,"10","Rps28"
3.43362570174317e-24,1.53302202937421,0.317,0.114,9.6845412917666e-20,"10","Arf4"
1.84344061119136e-23,1.33502549440463,0.272,0.09,5.19942424386522e-19,"10","Tes"
2.00179335616622e-23,1.17675170612026,0.347,0.13,5.64605816106682e-19,"10","Rpsa-ps2"
6.54644371897165e-23,2.14334547940222,0.265,0.092,1.84642445093595e-18,"10","Dap"
8.19079408274768e-23,1.13464192238168,0.549,0.286,2.31021347103898e-18,"10","Rps11-ps1"
1.57666163320667e-22,1.27082946800427,0.604,0.365,4.44697413645942e-18,"10","Gm4750"
1.57666163320667e-22,1.27082946800427,0.604,0.365,4.44697413645942e-18,"10","Gm8464"
1.8509315164244e-22,0.820241154199971,0.731,0.422,5.22055234207503e-18,"10","Rpl26"
2.42354151877947e-22,1.36231022656391,0.269,0.09,6.8355988537175e-18,"10","Cpne2"
2.54248604383266e-22,1.82552750945009,0.254,0.086,7.17108188663002e-18,"10","Arhgef40"
8.13622564148732e-22,1.44325463666981,0.623,0.39,2.2948224421815e-17,"10","Gm15725"
1.07549623812497e-21,1.22236172558604,0.41,0.18,3.03343713963147e-17,"10","Cox5a"
1.87860401408416e-21,0.898171523194252,0.269,0.091,5.29860262172438e-17,"10","Clptm1"
2.45038841811082e-21,1.49039004825415,0.403,0.174,6.91132053328156e-17,"10","Rab8b"
3.10186957871996e-21,0.805544715947888,0.825,0.57,8.74882314677963e-17,"10","Rpl10"
6.21726678232759e-21,1.20212320871473,0.265,0.09,1.7535800959555e-16,"10","Gm20431"
9.8443090631295e-21,0.914955418251464,0.638,0.372,2.77658737125568e-16,"10","Cnn2"
1.02220083264691e-20,1.21543916765213,0.306,0.115,2.88311744848061e-16,"10","Herpud1"
1.52888534082055e-20,0.648218607452138,0.832,0.555,4.31222110378436e-16,"10","Rpl27a"
1.76257251100203e-20,0.981996032574801,0.537,0.277,4.97133576728121e-16,"10","Vim"
2.65321994343582e-20,1.36684137268138,0.5,0.265,7.48340685046074e-16,"10","Grpel2"
4.18760420865718e-20,1.07020410439182,0.381,0.162,1.18111376705176e-15,"10","Ywhae"
5.73999307996167e-20,1.50535656913893,0.392,0.176,1.61896504820319e-15,"10","Hspa8"
6.16895191588055e-20,1.15670027778864,0.272,0.097,1.73995288787411e-15,"10","Ube2v1"
3.85710940935239e-19,0.651117285299862,0.959,0.879,1.08789770890784e-14,"10","H2-D1"
5.53097101750321e-19,0.66223678792583,0.694,0.388,1.56001037548678e-14,"10","Rpl14"
6.39512975354873e-19,0.836740526132592,0.657,0.371,1.80374634698842e-14,"10","Rpl22"
8.33144771832227e-19,0.739050694984987,0.601,0.332,2.3498848289528e-14,"10","Gm10263"
9.24174464716423e-19,0.374928437958603,0.881,0.555,2.60663407773267e-14,"10","Rps24"
1.97295640177017e-18,0.47888092377316,0.922,0.742,5.56472353119277e-14,"10","Rps29"
1.98915634179736e-18,0.506718677661604,0.836,0.538,5.61041546203945e-14,"10","Rps18"
2.58777481380827e-18,1.18754274468836,0.269,0.1,7.29881886234621e-14,"10","Kcnk6"
2.79336007434085e-18,0.59034112352712,0.903,0.853,7.87867208967837e-14,"10","Rps9"
3.95004454330758e-18,1.26935115984903,0.28,0.109,1.1141100634399e-13,"10","Irf8"
5.88988872959564e-18,0.780716988105692,0.302,0.118,1.66124311618245e-13,"10","Clec2d"
1.06428544661619e-17,1.06332801017504,0.343,0.149,3.00181710218097e-13,"10","Vcp"
1.33497767810693e-17,0.64017622097389,0.709,0.456,3.76530454110061e-13,"10","Rpl39"
2.50522006929205e-17,0.444886987423745,0.735,0.421,7.06597320543824e-13,"10","Gm6472"
2.71288469601863e-17,0.577150156163655,0.817,0.565,7.65169128512056e-13,"10","Rpl18"
2.88952023488419e-17,0.369591883442226,0.963,0.881,8.14989182249087e-13,"10","Tpt1"
6.0333888559775e-17,0.529835298999487,0.761,0.465,1.70171732682845e-12,"10","Rpl13"
6.40032216028751e-17,0.590309164088337,0.709,0.451,1.80521086530909e-12,"10","Rpl39-ps"
1.11245521186412e-16,1.05210228652812,0.549,0.315,3.13767992506275e-12,"10","Fnbp1"
1.15781132440455e-16,1.39369826395113,0.261,0.102,3.26560684048304e-12,"10","Csf2rb2"
1.25255090214789e-16,0.685520214985707,0.604,0.342,3.53281981950813e-12,"10","Uba52"
1.59564680068658e-16,0.49745746686624,0.892,0.73,4.50052180133649e-12,"10","Rplp2"
2.07562638970192e-16,0.737541946648031,0.556,0.302,5.85430423215425e-12,"10","Gm8730"
2.49393683240015e-16,0.664651370867939,0.705,0.435,7.03414883578463e-12,"10","Gm13038"
2.80350069976659e-16,1.36899412183344,0.25,0.095,7.90727372369167e-12,"10","Huwe1"
4.83402348843908e-16,0.672239650191714,0.675,0.418,1.36343632491424e-11,"10","Rpl7"
5.53422956283066e-16,1.19866123262936,0.265,0.105,1.56092944819639e-11,"10","Use1"
5.70730816102209e-16,1.38808310234451,0.269,0.108,1.60974626681628e-11,"10","Sh3bp1"
6.83266304301212e-16,1.11133149178045,0.657,0.45,1.92715261128157e-11,"10","Cytip"
7.47839910568368e-16,0.423397584487541,0.944,0.823,2.10928246775808e-11,"10","Ftl1"
8.49124385816874e-16,0.37747162135557,0.854,0.637,2.39495533019649e-11,"10","Rps14"
